id,name,address,address_raw,primary_address,addresses_json,description,architects,source_url,image_full_url,image_thumb_url,built_year
kuca-vilima-lovrencica-gajeva-32-32,Kuća Vilima Lovrenčića,"Gajeva 32, 10000 Zagreb, Croatia",Gajeva 32,"Gajeva 32, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 32"",""normalized"":""Gajeva 32, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""32""}]","Kuća Vilima Lovrenčića u Gajevoj 32 sagrađena je je 1879. prema projektu arhitektonskog biroa Grahor & Klein. Izvorno je to bila neorenesansna jednokatnica s bogato dekoriranim pročeljem. U prizemlju je rustika, a ističu se bunjato polustupovi koji flankiraju ulaz s polukružnim završetkom, dok su prozori flankirani bunjato polustubovima. Iznad ulaza i prozora naizmjenično se nižu triglifi i rozete. Prvi kat je obložen fasadnom opekom, ispod prozora su balustrade, a iznad dvostrukih prozora prekinuti zabati. Kući je naknadno nadograđen drugi kat s puno jednostavnijom arhitektonskom dekoracijom.",Franjo Klein; Janko Nikola Grahor,https://www.arhitektura-zagreba.com/zgrade/gajeva-32?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_32__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_32__1.jpg,Unknown
kuca-vladimira-vranyczanyja-berislaviceva-6-8-6,Kuća Vladimira Vranyczanyja,"Berislavićeva 6 - 8 / Gajeva 14, 10000 Zagreb, Croatia",Berislavićeva 6 - 8 / Gajeva 14,"Berislavićeva 6, 10000 Zagreb, Croatia","[{""raw"":""Berislavićeva 6"",""normalized"":""Berislavićeva 6, 10000 Zagreb, Croatia"",""street"":""Berislavićeva"",""house_number"":""6""},{""raw"":""Berislavićeva 8"",""normalized"":""Berislavićeva 8, 10000 Zagreb, Croatia"",""street"":""Berislavićeva"",""house_number"":""8""},{""raw"":""Gajeva 14"",""normalized"":""Gajeva 14, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""14""}]","Kuća baruna Vladimira Vranyczanyja na uglu Berislavićeva 6 - 8 /Gajeva 14 sagrađena je 1888. godine prema projektu bečkog arhitekta Otta von Hofera, koji je projektirao i kuću baruna Ljudevita Vranyczanyja, Vladimirovog brata, na Strossmayerovom trgu 12. Radove je izveo Gjuro Carnelutti. Zbog izdužene parcele zgrada u Berislavićevoj ima trinaest prozorskih osi, a u Gajevoj ulici samo tri. Pročelja su izvedena u neorenesansnom stilu. Na uglu se ističe cilindrični erker koji se oslanja na kameni stup. Erker završava kupolom na čijem vrhu se nalazi zlatna kruna. (Marina Bagarić -1)",Otto von Hofer,https://www.arhitektura-zagreba.com/zgrade/berislaviceva-6-gajeva-14?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Berislavi%C4%87eva%206%20%201_9d8d.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/berislaviceva%206%20%201_9d8d.jpg,Unknown
kuca-weiser-gajeva-49-49,Kuća Weiser,"Gajeva 49, 10000 Zagreb, Croatia",Gajeva 49,"Gajeva 49, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 49"",""normalized"":""Gajeva 49, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""49""}]","Kuća Weiser u Gajevoj 49 sagrađena je 1911. prema projektu Otta Goldscheidera, tada zaposlenog u arhitektonskom birou Hönigsberg & Deutsch, poduzeću koje je i sagradilo kuću. Radi se zapravo o uličnoj i dvorišnoj zgradi koje su povezane i površinom zauzimaju gotovu čitavu parcelu. U uličnoj zgradi su po dva kvalitetna trosobna stana na katu, a dvorišna je s po dva dvosobna stana na katu niže kvalitete. Ulično pročelje kasnosecesijske zgarade rastvoreno je pravokutnim uskim prozorima, a u središnjem dijelu ističe se plitki erker na trostrukim konzolama, koji se proteže kroz tri kata i zaključen je nepravilno zaobljenim zabatom. Na zaobljenim dijelovima pročelja u trećem katu aplicirani su figuralni reljefi.",Otto Goldscheider,https://www.arhitektura-zagreba.com/zgrade/gajeva-49?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_49__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_49__1.jpg,Unknown
kuca-wurant-gajeva-59-59,Kuća Würant,"Gajeva 59 / Trg Ante Starčevića, 10000 Zagreb, Croatia",Gajeva 59 / Trg Ante Starčevića,"Gajeva 59, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 59"",""normalized"":""Gajeva 59, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""59""},{""raw"":""Trg Ante Starčevića"",""normalized"":""Trg Ante Starčevića, 10000 Zagreb, Croatia"",""street"":""Trg Ante Starčevića"",""house_number"":""""}]","Kuća Franje Würanta na uglu Gajeva 59 /Trg Ante Starčevića (prije Mihanovićeva 10) podignuta je 1903. prema projektu Gjure Carneluttija. Stambena neorenesansna dvokatnica s ugaonim erkerom i dekoracijom koja naglasak stavlja na srednju os širokoga pročelja, s pomalo već umornim no mnogobrojnim neostilskim dekorativnim programom, nalazi se na južnom pročelju ""Zelene potkove"". (Darja Radović Mahečić)",Gjuro Carnelutti,https://www.arhitektura-zagreba.com/zgrade/gajeva-59-trg-ante-starcevica?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_59_-Trg_Ante__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_59_-trg_ante__1.jpg,Unknown
kukoviceva-kuca-ante-kovacica-2-4-2,Kukovićeva kuća,"Ante Kovačića 2 - 4 / Gajeva 28 / Hebrangova 9 - 11, 10000 Zagreb, Croatia",Ante Kovačića 2 - 4 / Gajeva 28 / Hebrangova 9 - 11,"Ante Kovačića 2, 10000 Zagreb, Croatia","[{""raw"":""Ante Kovačića 2"",""normalized"":""Ante Kovačića 2, 10000 Zagreb, Croatia"",""street"":""Ante Kovačića"",""house_number"":""2""},{""raw"":""Ante Kovačića 4"",""normalized"":""Ante Kovačića 4, 10000 Zagreb, Croatia"",""street"":""Ante Kovačića"",""house_number"":""4""},{""raw"":""Gajeva 28"",""normalized"":""Gajeva 28, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""28""},{""raw"":""Hebrangova 9"",""normalized"":""Hebrangova 9, 10000 Zagreb, Croatia"",""street"":""Hebrangova"",""house_number"":""9""},{""raw"":""Hebrangova 11"",""normalized"":""Hebrangova 11, 10000 Zagreb, Croatia"",""street"":""Hebrangova"",""house_number"":""11""}]","Najamna kuća Kuković zauzima cijeli blok između četiri ulice: Hebrangova 9-11 /Preradovićeva 29 /Gajeva 28 /Ante Kovačića 2-4. Sagrađena je 1872./1874. prema projektu Ivana Plochbergera st. To je najveća stambena zgrada koja je podignuta u 19. st. u Zagrebu u vrijeme velike stambene krize u gradu. Investitor je bio Mirko pl. Kuković st. po kojem je ulica sa sjeverne strane kuće i dobila ime, a nosila ga je od 1872. do 1901. i od 1926. do 1946. godine. Neorenesansna kuća ima četiri atrijska dvorišta, a u njoj su se nalazila 132 stana. Na jednostavno oblikovanim pročeljima ističu se samo ugaoni rizaliti, flankirani stiliziranim kvadrima, s udvojenim prozorima od kojih su oni u prvome katu s trokutastim zabatima.",Ivan Plochberger st.,https://www.arhitektura-zagreba.com/zgrade/gajeva-28-preradoviceva-29?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Hebrangova_9_i_11_1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/hebrangova_9_i_11_1.jpg,Unknown
poslovna-zgrada-shell-gajeva-5-5,Poslovna zgrada Shell,"Gajeva 5, 10000 Zagreb, Croatia",Gajeva 5,"Gajeva 5, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 5"",""normalized"":""Gajeva 5, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""5""}]","Poslovna zgrada Shell (Dr. Artur i Dr. Milan Marić) u Gajevoj 5 sagrađena je 1931./1932. godine prema projektu Rudolfa Lubynskog (suradnici Stanko Bučar i Bogdan Petrović). To je prva jednonamjenska uredska zgrada skeletne konstrukcije sa slobodnim ovješenim fasadnim platnom, koje je rastvoreno trakastim prozorima. Pješački trgovački pasaž u prizemlju zgrade, koji vodi prema Praškoj ulici (izveo Amadeo Carnelutti), dobar je primjer kvalitetnog art-déco dizajna u nas.",Rudolf Lubynski,https://www.arhitektura-zagreba.com/zgrade/gajeva-5?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_5__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_5__1.jpg,Unknown
poslovno-stambena-zgrada-la-nazionale-gajeva-7-7,Poslovno-stambena zgrada La Nazionale,"Gajeva 7, 10000 Zagreb, Croatia",Gajeva 7,"Gajeva 7, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 7"",""normalized"":""Gajeva 7, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""7""}]","Poslovno-stambena zgrada La Nazionale u Gajevoj 7 sagrađena je 1938./1939. prema projektu Amadea Carneluttija. Radi se zapravo o dva odvojena volumena, uličnom peterokatnom s ostakljenim lokalima u prizemlju i stanovima na katovima, te dvorišnom dvokatnom poslovnom volumenu U-tlocrta. Središnji dio pročelja prema Gajevoj ulici rizalitno je istaknut, a pravokutni polegnuti prozori izlomljeni su u maniri art-décoa.",Amadeo Carnelutti,https://www.arhitektura-zagreba.com/zgrade/gajeva-7?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_7__2.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_7__2.jpg,Unknown
stambeno-poslovna-zgrada-banovinske-stedionice-gajeva-2a-2a,Stambeno-poslovna zgrada Banovinske štedionice,"Gajeva 2A, 10000 Zagreb, Croatia",Gajeva 2A,"Gajeva 2A, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 2A"",""normalized"":""Gajeva 2A, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""2A""}]","Stambeno-poslovna zgrada Banovinske štedionice u Gajevoj 2A podignuta je 1935./1936. u internacionalnom stilu prema projektu Stanka Kliske (suradnik Antun Ulrich). Ova i susjedna zgrada (Gajeva 2 /Trg bana Jelačića) najviše su zgrade u Zakladnom bloku, a osim propisane visine od 28m (za zgrade s mezaninom i 6 katova) i vanjštinom su slične ostalim zgradama u bloku, jer su arhitekti poštivali propisanu regulatornu osnovu. (Tamara Bjažić Klarin)",Stanko Kliska,https://www.arhitektura-zagreba.com/zgrade/gajeva-2a?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_2A__11.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_2a__11.jpg,Unknown
stambeno-poslovna-zgrada-bogoviceva-2-2,Stambeno-poslovna zgrada,"Bogovićeva 2 / Gajeva 2C, 10000 Zagreb, Croatia",Bogovićeva 2 / Gajeva 2C,"Bogovićeva 2, 10000 Zagreb, Croatia","[{""raw"":""Bogovićeva 2"",""normalized"":""Bogovićeva 2, 10000 Zagreb, Croatia"",""street"":""Bogovićeva"",""house_number"":""2""},{""raw"":""Gajeva 2C"",""normalized"":""Gajeva 2C, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""2C""}]","Stambeno-poslovna zgrada Hahn na uglu Gajeva 2C /Bogovićeva 2 podignuta je 1932./1933. prema projektu Otta Goldscheidera. Šesterokatna zgrada s uvučenom zadnjom etažom, sagrađena je u internacionalnom stilu i jedna je od niza zgrada koje čine tzv. Zakladni blok. Pročelja zgrade rastvorena su četverokrilnim prozorima, dok su na zaobljenom uglu peterokrilni prozori. U prizemlju zgrade su lokali.",Otto Goldscheider,https://www.arhitektura-zagreba.com/zgrade/gajeva-2c-bogoviceva-2?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_2C_-Bogovi%C4%87eva_2__1.2.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_2c_-bogoviceva_2__1.2.jpg,Unknown
stambeno-poslovna-zgrada-gajeva-29-29,Stambeno-poslovna zgrada,"Gajeva 29 / Hebrangova 8, 10000 Zagreb, Croatia",Gajeva 29 / Hebrangova 8,"Gajeva 29, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 29"",""normalized"":""Gajeva 29, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""29""},{""raw"":""Hebrangova 8"",""normalized"":""Hebrangova 8, 10000 Zagreb, Croatia"",""street"":""Hebrangova"",""house_number"":""8""}]","Stambeno-poslovna zgrada na uglu Gajeva 29 /Hebrangova 8 podignuta je 1879. prema projektu Janka Jambrišaka. Izvorno je to bila neorenesansna dvokatna uglovnica (kasnije dograđen treći kat) s plitkim rizalitima na odsječenom uglu i na kraju južne strane zgrade u Hebrangovoj ulici. Rubovi rizalita naglašeni su rustikom. Na fasadi su izvedene fuge koje simuliraju gradnju kamenim blokovim. Ispod prozora prvog kata nalaze se reljefni ornamenti akantusovog lišća i vitica. Treći kat nadograđen je 1957. godine prema projektu Stjepana Planića, koji ne zadržava Jambrišakov raspored prozora, nego projektira kontinuirani niz prozora.",Janko Jambrišak,https://www.arhitektura-zagreba.com/zgrade/gajeva-29-hebrangova-8?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_29_-Hebrangova_8__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_29_-hebrangova_8__1.jpg,Unknown
stambeno-trgovacka-kuca-alkalay-gajeva-2b-2b,Stambeno-trgovačka kuća Alkalay,"Gajeva 2B, 10000 Zagreb, Croatia",Gajeva 2B,"Gajeva 2B, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 2B"",""normalized"":""Gajeva 2B, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""2B""}]","Stambeno-trgovačka kuća Alkalay u Gajevoj 2B podignuta je 1932./1933. godine prema projektu arhitektonskog biroa Freudenreich i Deutsch. Radi se o jednoj od niza zgrada sagrađenih u internacionalnom stilu, koje čine tzv. Zakladni blok i koje se mogu ubrojiti u reprezentativne primjere stambeno-poslovnih ugrađenih zgrada u zagrebačkoj arhitekturi između dva rata.",Pavao Deutsch; Aleksandar Freudenreich,https://www.arhitektura-zagreba.com/zgrade/gajeva-2b?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_2B__11.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_2b__11.jpg,Unknown
stambeno-trgovacka-kuca-gajeva-25-25,Stambeno-trgovačka kuća,"Gajeva 25, 10000 Zagreb, Croatia",Gajeva 25,"Gajeva 25, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 25"",""normalized"":""Gajeva 25, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""25""}]","Stambeno-trgovačka kuća suzdržanog modernizma u Gajevoj 25 podignuta je 1927. prema projektu Juraja Denzlera. Pročelje kuće je u pravilnom klasičnom rasteru rastvoreno pravokutnim prozorima, koji su uvučeni u fasadu. Prizemlje sa središnjim kolnim ulazom kasnije je preuređeno za lokale.",Juraj Denzler,https://www.arhitektura-zagreba.com/zgrade/gajeva-25?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_25__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_25__1.jpg,Unknown
varoska-pivnica-danas-kavana-i-restoran-boban-gajeva-9-9,"Varoška pivnica, danas kavana i restoran Boban","Gajeva 9, 10000 Zagreb, Croatia",Gajeva 9,"Gajeva 9, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 9"",""normalized"":""Gajeva 9, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""9""}]","Varoška pivnica, danas kavana i restoran Boban (ranije restoran Kornat) u Gajevoj 9 sagrađena je 1845. godine prema projektu Aleksandra Brdarića. Jednokatnica s pročeljem gotovo lišenim arhitektonske dekoracije sačuvala je izvorni izgled do današnjih dana.",Aleksandar Brdarić,https://www.arhitektura-zagreba.com/zgrade/gajeva-9?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva%209%20%201_8737.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva%209%20%201_8737.jpg,Unknown
zagrebacko-kazaliste-mladih-i-omladinski-centar-gajeva-10-10,Zagrebačko kazalište mladih i Omladinski centar,"Gajeva 10 / Teslina 7, 10000 Zagreb, Croatia",Gajeva 10 / Teslina 7,"Gajeva 10, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 10"",""normalized"":""Gajeva 10, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""10""},{""raw"":""Teslina 7"",""normalized"":""Teslina 7, 10000 Zagreb, Croatia"",""street"":""Teslina"",""house_number"":""7""}]","Rekonstrukcija i nadogradnja Zagrebačkog kazališta mladih i Omladinskog centra na uglu Teslina 7 /Gajeva 10 izvedena je 1987. godine prema idejnom projektu Branka Silađina. Glavni i izvedbeni projekt izradio je Arhitektonski biro Centar 51 iz Zagreba, a radove je izvelo GP Industrogradnja. Gradilište u sjeveroistočnom dijelu bloka, koji je omeđen Teslinom, Gajevom, Preradovićevom i Berislavićevom ulicom, prostiralo se na cca 10.000 m², a bilo je planirano da se zadrži izgled uličnih pročelja i zadržavanje namjene svih postojećih lokala, što je i ostvareno. Svečano otvorenje bilo je prije početka Univerzijade ‘87. Ugaona jednokatnica (nekadašnje svratište “K janjetu”) preuređena je u Omladinski centar, a Dvorana Istra (u vrtu svratišta) preuređena je u Zagrebačko kazalište mladih.",Branko Silađin,https://www.arhitektura-zagreba.com/zgrade/gajeva-10?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Teslina%207%20%201_5934.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/teslina%207%20%201_5934.jpg,Unknown
zgrada-antuna-smrekara-gajeva-26-26,Zgrada Antuna Smrekara,"Gajeva 26 / Hebrangova 10, 10000 Zagreb, Croatia",Gajeva 26 / Hebrangova 10,"Gajeva 26, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 26"",""normalized"":""Gajeva 26, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""26""},{""raw"":""Hebrangova 10"",""normalized"":""Hebrangova 10, 10000 Zagreb, Croatia"",""street"":""Hebrangova"",""house_number"":""10""}]","Zgrada Antuna Smrekara na uglu Gajeva 26 /Hebrangova 10 sagrađena je 1877. godine prema projektu arhitektonskog biroa Grahor & Klein. Na pročeljima neorenesansne dvokatnice ističu se prozori u prvom katu s trokutastim zabatima u ulozi natprozornika i parapetima s vegetabilnim ornamentima. Prozori prizemlja u gornjem dijelu imaju tzv. uške i zaglavni kamen u sredini, a prozori drugoga kata imaju isto jednostavnije okvire iznad kojih su profilirani arhitravi.",Franjo Klein; Janko Nikola Grahor,https://www.arhitektura-zagreba.com/zgrade/gajeva-26-hebrangova-10?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_26_-Hebrangova_10__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_26_-hebrangova_10__1.jpg,Unknown
zgrada-domobranskog-okruznog-zapovjednistva-danas-zgrada-dorh-a-gajeva-30a-30a,"Zgrada domobranskog okružnog zapovjedništva, danas zgrada DORH-a","Gajeva 30A, 10000 Zagreb, Croatia",Gajeva 30A,"Gajeva 30A, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 30A"",""normalized"":""Gajeva 30A, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""30A""}]","Zgrada domobranskog okružnog zapovjedništva, danas zgrada Državnog odvjetništva RH, u Gajevoj 30A, podignuta je 1899. prema projektu arhitektonskog biroa Hönigsberg & Deutsch. Projektanti su zgradi pridali karakter elegantne građanske stambene kuće, quasi-palače, kakve u to doba grade u središtu grada u pretežno neorenesansnim i neobaroknim stilskim oblicima. Stil, dekor, obrada ploha, diferencijacija etaža smjeraju monumentalnosti, koja izražava važnost i dostojanstvo sadržaja. (Snješka Knežević)",Hönigsberg; Deutsch,https://www.arhitektura-zagreba.com/zgrade/gajeva-30a?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_30A__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_30a__1.jpg,Unknown
zgrada-financijalnog-ravnateljstva-gajeva,Zgrada Financijalnog ravnateljstva,"Gajeva / Katančićeva 5 / Trenkova 6, 10000 Zagreb, Croatia",Gajeva / Katančićeva 5 / Trenkova 6,"Katančićeva 5, 10000 Zagreb, Croatia","[{""raw"":""Gajeva"",""normalized"":""Gajeva, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""""},{""raw"":""Katančićeva 5"",""normalized"":""Katančićeva 5, 10000 Zagreb, Croatia"",""street"":""Katančićeva"",""house_number"":""5""},{""raw"":""Trenkova 6"",""normalized"":""Trenkova 6, 10000 Zagreb, Croatia"",""street"":""Trenkova"",""house_number"":""6""}]","Financijalno ravnateljstvo, danas Ministarstvo financija RH, sagrađeno je 1901./1902. prema projektu mađarskog arhitekta Lajosa Zobela. Hrvatsko-ugarskom nagodbom od 1869. godine Kraljevsko financijalno ravnateljstvo bilo je u zajedničkoj ingerenciji Hrvatske i Ugarske. Nerijetko su sve do kraja I. svj. rata državne zgrade projektirali mađarski arhitekti (Ernö Foerk, Gjula Sándy, Alexandera von Aigner, Ferenc Pfaff, Lajos Zobel). Oblikovanje pročelja u Trenkovoj, Gajevoj i Katančićevoj ulici izvedeno je u neoklasicističkom stilu, a njihovim središnjim rizalitima, koji su zaključeni trokutnim zabatima, dominiraju korintski stupovi koji se protežu preko prvog i drugog kata. Radove na zgradi “U” tlocrta izvelo je građevno poduzeće/arhitektonski biro Hönigsberg i Deutsch.",Lajos Zobel,https://www.arhitektura-zagreba.com/zgrade/gajeva?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Trenkova%206%20-Katan%C4%8Di%C4%87eva%205%20-Gajeva%20%203_a2d7.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/trenkova%206%20-katanciceva%205%20-gajeva%20%203_a2d7.jpg,Unknown
zgrada-mirovinske-zaklade-gradske-stedionice-gajeva-2-2,Zgrada Mirovinske zaklade gradske štedionice,"Gajeva 2 / Trg bana Jelačića, 10000 Zagreb, Croatia",Gajeva 2 / Trg bana Jelačića,"Gajeva 2, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 2"",""normalized"":""Gajeva 2, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""2""},{""raw"":""Trg bana Jelačića"",""normalized"":""Trg bana Jelačića, 10000 Zagreb, Croatia"",""street"":""Trg bana Jelačića"",""house_number"":""""}]","Zgrada Mirovinske zaklade gradske štedionice na uglu Gajeva 2 /Trg bana Jelačića sagrađena je 1934. prema projektu Huga Ehrlicha. Ehrlich je dobio izvedbu na temelju natječaja, nakon što je nekad jedinstveni blok Zakladne bolnice bio rasparceliran. Način na koji je Ehrlich riješio zadatak doista je smion i moderan. Na toj je zgradi armiranobetonska konstrukcija omogućila kontinuirane pojaseve prozor koji teku cijelom širinom pročelja, dok je prizemni dio izbačen i prema ulici zatvoren transparentnom staklenom opnom, čime je postignuta potpuna inverzija klasične građevne tektonike. Po jasnoći osnovne dispozicije, suvremenom senzibilitetu i dorađenosti detalja, ta Ehrlichova građevina ide nesumnjivo među klasična ostvarenja naše međuratne arhitekture i čini, ne samo vremenski nego i sadržajno, zaključak njegova stvaralačkog puta. (Žarko Domljan -1, 1976:55)",Hugo Ehrlich,https://www.arhitektura-zagreba.com/zgrade/gajeva-2?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_2__22.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_2__22.jpg,Unknown
